"rebalance_date","Advertising Agencies","Aerospace & Defense","Agricultural Inputs","Airlines","Apparel Manufacturing","Apparel Retail","Asset Management","Auto & Truck Dealerships","Auto Manufacturers","Auto Parts","Banks - Diversified","Banks - Regional","Beverages - Brewers","Beverages - Non-Alcoholic","Beverages - Wineries & Distilleries","Biotechnology","Broadcasting","Building Materials","Building Products & Equipment","Business Equipment & Supplies","Capital Markets","Chemicals","Communication Equipment","Computer Hardware","Confectioners","Consulting Services","Consumer Electronics","Credit Services","Department Stores","Diagnostics & Research","Discount Stores","Drug Manufacturers - General","Drug Manufacturers - Specialty & Generic","Education & Training Services","Electrical Equipment & Parts","Electronic Components","Electronic Gaming & Multimedia","Engineering & Construction","Entertainment","Farm & Heavy Construction Machinery","Farm Products","Financial Data & Stock Exchanges","Footwear & Accessories","Furnishings, Fixtures & Appliances","Grocery Stores","Health Care Plans","Healthcare Plans","Home Improvement Retail","Household & Personal Products","Industrial Distribution","Information Technology Services","Insurance - Diversified","Insurance - Life","Insurance - Property & Casualty","Insurance - Specialty","Insurance Brokers","Integrated Freight & Logistics","Internet Content & Information","Internet Retail","Leisure","Lodging","Luxury Goods","Media - Diversified","Medical Care Facilities","Medical Devices","Medical Distribution","Medical Instruments & Supplies","Oil & Gas Drilling","Oil & Gas E&P","Oil & Gas Equipment & Services","Oil & Gas Integrated","Oil & Gas Midstream","Oil & Gas Refining & Marketing","Other Industrial Metals & Mining","Packaged Foods","Packaging & Containers","Paper & Paper Products","Personal Services","Pharmaceutical Retailers","Publishing","Railroads","REIT - Healthcare Facilities","REIT - Industrial","REIT - Mortgage","REIT - Office","REIT - Residential","REIT - Retail","REIT - Specialty","Rental & Leasing Services","Residential Construction","Resorts & Casinos","Restaurants","Scientific & Technical Instruments","Security & Protection Services","Semiconductor Equipment & Materials","Semiconductors","Software - Application","Software - Infrastructure","Specialty Business Services","Specialty Chemicals","Specialty Industrial Machinery","Specialty Retail","Staffing & Employment Services","Steel","Telecom Services","Thermal Coal","Tobacco","Tools & Accessories","Travel Services","Utilities - Diversified","Utilities - Regulated Electric","Utilities - Regulated Gas","Waste Management"
2003-06-30,3,8,NA,2,NA,4,6,NA,2,5,4,25,2,3,2,10,4,NA,2,3,5,7,11,9,NA,NA,2,4,6,8,6,7,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,NA,6,2,7,NA,6,3,8,9,3,2,2,NA,NA,3,NA,NA,NA,2,9,3,3,4,10,4,2,3,NA,NA,7,6,NA,NA,NA,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,15,9,4,3,10,NA,2,4,2,7,21,5,2
2003-07-31,3,8,NA,2,NA,4,6,NA,2,5,4,25,2,3,2,10,4,NA,2,3,5,7,11,9,NA,NA,2,4,6,8,6,7,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,NA,6,2,7,NA,6,3,8,9,3,2,2,NA,NA,3,NA,NA,NA,2,9,3,3,4,10,4,2,3,NA,NA,7,6,NA,NA,NA,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,15,9,4,3,10,NA,2,4,2,7,21,5,2
2003-08-29,3,8,NA,2,NA,4,6,NA,2,5,4,25,2,3,2,10,4,NA,2,3,5,8,11,9,NA,NA,2,4,6,8,6,7,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,NA,6,2,7,NA,6,3,8,8,3,2,2,NA,NA,3,NA,NA,NA,2,9,3,3,4,10,4,2,3,NA,NA,7,6,NA,NA,NA,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,15,9,4,3,10,NA,2,4,2,7,20,5,2
2003-09-30,3,8,NA,2,NA,4,6,NA,2,5,4,25,2,3,2,9,4,NA,2,3,5,8,11,9,NA,NA,2,4,6,8,6,7,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,6,2,7,NA,6,3,8,8,3,2,2,NA,NA,3,NA,NA,NA,2,9,3,3,4,10,4,2,3,NA,NA,7,6,NA,NA,NA,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,15,9,4,3,10,NA,2,4,2,7,20,5,2
2003-10-31,3,8,NA,2,NA,4,6,NA,2,5,4,25,2,3,2,9,4,NA,2,3,5,8,11,9,NA,NA,2,4,6,8,6,7,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,6,2,7,NA,6,3,8,8,3,2,2,NA,NA,3,NA,NA,NA,2,9,3,3,4,10,4,2,3,NA,NA,7,6,NA,NA,NA,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,15,9,4,3,10,NA,2,4,2,7,20,5,2
2003-11-28,3,8,NA,2,NA,4,6,NA,2,5,4,25,2,3,2,9,4,NA,2,3,5,8,11,9,NA,NA,2,4,6,8,6,7,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,5,2,7,NA,6,3,8,8,3,2,2,NA,NA,3,NA,NA,NA,2,9,3,3,4,10,4,2,3,NA,NA,7,6,NA,NA,NA,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,15,9,4,3,9,NA,2,4,2,7,20,5,2
2003-12-31,3,8,NA,2,NA,4,6,NA,2,5,4,25,2,3,2,8,4,NA,2,3,5,8,11,9,NA,NA,2,4,6,8,6,8,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,5,2,7,NA,6,3,8,8,3,2,2,NA,NA,3,NA,NA,NA,2,9,3,3,4,10,4,2,3,NA,NA,7,6,NA,NA,NA,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,15,9,4,3,9,NA,2,4,2,7,19,5,2
2004-01-30,3,8,NA,2,NA,4,6,NA,2,5,4,25,2,3,2,8,4,NA,2,3,5,8,11,9,NA,NA,2,4,6,8,6,8,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,5,2,7,NA,6,3,8,8,3,2,2,NA,NA,3,NA,NA,NA,2,9,3,3,4,10,4,2,3,NA,NA,7,6,NA,NA,NA,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,15,9,4,3,9,NA,2,4,2,7,19,5,2
2004-02-27,3,8,NA,2,NA,4,6,NA,2,5,4,25,2,3,2,8,4,NA,2,3,5,8,11,9,NA,NA,2,4,6,8,6,8,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,5,2,7,NA,6,3,8,8,3,2,2,NA,NA,3,NA,NA,NA,2,9,3,3,4,10,4,2,3,NA,NA,7,6,NA,NA,NA,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,15,9,4,3,9,NA,2,4,2,7,19,5,2
2004-03-31,3,8,NA,2,NA,5,6,NA,2,5,4,27,2,3,2,8,4,NA,2,3,5,8,11,9,NA,NA,2,5,6,8,6,8,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,6,2,7,NA,6,3,8,9,3,2,2,NA,NA,3,NA,NA,NA,3,9,3,3,4,10,4,2,3,NA,NA,7,5,NA,NA,3,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,3,2,7,15,9,4,3,10,NA,2,4,2,7,20,5,2
2004-04-30,3,8,NA,NA,NA,5,6,NA,2,5,4,26,2,3,2,8,4,NA,2,3,6,8,11,9,2,NA,2,5,6,8,6,8,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,6,2,7,NA,6,3,8,9,3,2,2,NA,NA,3,NA,NA,NA,3,9,3,3,4,10,4,2,3,NA,NA,7,5,NA,NA,3,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,16,3,2,7,15,9,4,3,10,NA,2,4,2,7,20,5,2
2004-05-28,3,8,NA,NA,NA,5,6,NA,2,5,4,26,2,3,2,8,4,NA,2,3,6,8,11,9,NA,NA,2,5,6,8,6,8,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,NA,NA,3,9,3,3,4,10,4,2,3,2,NA,7,4,NA,NA,3,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,16,3,2,7,15,9,4,3,10,NA,2,4,2,7,20,5,2
2004-06-30,3,8,NA,NA,NA,5,6,NA,2,5,4,26,2,3,2,8,4,NA,2,3,6,8,11,9,NA,NA,2,5,6,8,6,8,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,NA,NA,3,9,3,3,4,10,4,2,3,2,NA,7,4,NA,NA,3,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,16,4,2,7,15,9,4,3,10,NA,2,4,2,7,20,5,2
2004-07-30,3,8,NA,NA,NA,5,6,NA,2,5,4,26,2,3,2,8,4,NA,2,3,6,8,11,9,NA,NA,2,5,6,8,6,8,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,NA,NA,3,9,3,3,4,10,4,2,3,2,NA,7,4,NA,NA,3,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,16,4,2,7,15,9,4,3,10,NA,2,4,2,7,20,5,2
2004-08-31,3,8,NA,NA,NA,5,6,NA,2,5,4,25,2,3,2,8,4,NA,2,3,6,8,11,9,2,NA,2,5,6,8,6,9,NA,NA,4,5,NA,3,2,3,NA,2,2,2,5,2,6,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,NA,NA,3,9,3,3,4,10,4,2,3,2,NA,7,4,NA,NA,3,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,16,4,2,7,14,9,4,3,10,NA,2,4,2,7,20,5,2
2004-09-30,3,8,NA,NA,NA,5,6,NA,2,5,4,24,2,3,2,8,4,NA,2,3,6,8,11,9,2,NA,2,5,6,8,6,9,NA,NA,3,5,NA,3,2,3,NA,2,2,2,5,2,6,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,10,4,2,3,2,NA,7,4,NA,NA,3,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,16,4,2,7,14,9,4,3,10,NA,2,4,2,7,20,5,2
2004-10-29,3,8,NA,NA,NA,5,6,NA,2,5,4,24,2,3,2,8,4,NA,2,3,6,8,11,9,2,NA,2,5,6,8,6,9,NA,NA,3,5,NA,3,2,3,NA,2,2,2,5,2,6,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,10,4,2,3,2,NA,7,4,NA,NA,3,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,16,4,2,7,14,9,4,3,10,NA,2,4,2,7,20,5,2
2004-11-30,3,8,NA,NA,NA,5,6,NA,2,5,4,24,2,3,2,8,4,NA,2,3,6,8,11,9,2,NA,2,6,6,8,6,9,NA,NA,3,5,NA,3,2,3,NA,2,2,2,5,2,6,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,10,4,2,3,2,NA,7,4,NA,NA,3,4,4,NA,NA,2,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,16,4,2,7,15,9,4,3,9,NA,2,4,2,7,20,5,2
2004-12-31,2,9,NA,NA,NA,5,6,NA,2,5,4,24,2,3,2,8,4,NA,2,3,6,8,11,9,2,NA,2,6,6,9,6,9,NA,NA,3,5,NA,3,2,3,NA,2,2,2,4,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,11,4,2,3,2,NA,7,4,NA,NA,3,4,4,NA,NA,3,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,14,9,4,2,9,NA,2,4,2,7,20,5,2
2005-01-31,2,9,NA,NA,NA,5,6,NA,2,5,4,24,2,3,2,8,4,NA,2,3,6,8,11,9,2,NA,2,6,6,9,6,9,NA,NA,3,5,NA,3,2,3,NA,2,2,2,4,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,11,4,2,3,2,NA,7,4,NA,NA,3,4,4,NA,NA,3,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,14,9,4,2,9,NA,2,4,2,7,20,5,2
2005-02-28,2,9,NA,2,NA,5,6,NA,2,5,4,24,2,3,2,8,4,NA,2,3,6,8,11,9,2,NA,2,6,6,9,6,9,NA,NA,3,5,NA,3,2,3,NA,2,2,2,4,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,11,4,2,3,2,NA,7,4,NA,NA,3,4,4,NA,NA,3,NA,2,NA,NA,2,3,3,5,NA,NA,4,16,15,4,2,7,13,9,4,2,9,NA,2,4,2,7,20,5,2
2005-03-31,2,9,NA,2,NA,5,6,NA,2,5,4,24,2,3,2,9,4,NA,2,3,6,8,11,9,2,NA,2,6,5,9,6,9,NA,NA,2,5,NA,3,3,3,NA,2,2,2,4,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,11,5,2,3,2,NA,7,5,2,NA,3,4,4,NA,NA,3,NA,2,NA,NA,2,3,3,5,NA,NA,4,17,15,4,2,7,13,9,4,2,9,NA,3,4,2,7,20,5,2
2005-04-29,2,9,NA,2,NA,5,6,NA,2,5,4,24,2,3,2,9,4,NA,2,3,6,8,11,9,2,NA,2,6,5,9,6,9,NA,NA,2,5,NA,3,3,3,NA,2,2,2,4,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,11,5,2,3,2,NA,7,5,2,NA,3,4,4,NA,NA,3,NA,2,NA,NA,2,3,3,5,NA,NA,4,17,15,4,2,7,13,9,4,2,9,NA,3,4,2,7,20,5,2
2005-05-31,2,9,NA,2,NA,5,6,NA,2,5,4,24,2,3,2,9,4,NA,2,3,6,8,11,9,2,NA,2,6,5,9,6,9,NA,NA,2,5,NA,3,2,3,NA,2,2,2,4,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,11,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,NA,3,NA,2,NA,NA,2,3,3,5,NA,NA,4,17,15,4,2,7,14,9,4,2,9,NA,2,4,2,7,20,5,2
2005-06-30,2,9,NA,2,NA,5,6,NA,2,5,4,24,2,3,2,9,4,NA,2,3,6,8,11,9,2,NA,2,6,5,9,6,9,NA,NA,2,5,NA,3,2,3,NA,2,2,2,4,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,11,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,NA,3,NA,2,NA,NA,2,3,3,5,NA,NA,4,17,15,4,2,7,14,9,4,2,9,NA,2,4,2,7,20,5,2
2005-07-29,2,9,NA,2,NA,5,6,NA,2,5,4,24,2,3,3,9,4,NA,2,3,6,8,11,9,2,NA,2,6,5,9,6,9,NA,NA,2,5,NA,3,2,3,NA,2,2,2,4,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,11,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,NA,3,NA,2,NA,NA,2,4,3,5,NA,NA,4,17,14,4,2,6,14,9,4,2,9,NA,2,4,2,7,20,5,2
2005-08-31,2,9,NA,NA,NA,5,6,NA,2,5,4,24,2,3,3,9,4,NA,2,3,6,8,11,9,2,NA,2,6,5,9,6,9,NA,NA,2,5,NA,3,2,3,2,2,2,2,4,2,5,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,NA,3,9,3,3,4,12,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,2,3,NA,2,NA,NA,2,4,3,5,NA,NA,4,17,13,4,2,6,14,8,4,2,8,NA,3,4,2,7,20,5,2
2005-09-30,2,9,NA,NA,NA,5,6,NA,2,5,4,24,2,3,3,9,4,NA,2,3,6,8,11,9,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,2,3,2,2,2,2,4,2,6,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,2,3,9,3,3,4,12,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,2,3,NA,2,NA,NA,2,4,3,5,NA,NA,4,17,13,4,2,6,14,8,4,2,8,NA,3,4,2,7,20,5,2
2005-10-31,2,9,NA,NA,NA,5,6,NA,2,5,4,23,2,3,3,9,4,NA,2,3,6,8,11,9,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,2,3,2,2,2,2,4,2,6,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,2,3,9,3,3,4,12,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,2,3,NA,2,NA,NA,2,5,3,5,NA,NA,4,17,13,4,2,6,14,8,4,2,8,NA,3,3,2,7,20,5,2
2005-11-30,2,9,NA,NA,NA,5,6,NA,2,4,4,23,2,3,3,9,4,NA,2,3,6,8,11,9,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,2,2,4,2,6,2,7,NA,6,3,7,9,3,2,2,NA,NA,3,NA,2,2,3,9,4,3,4,12,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,2,3,NA,2,NA,NA,2,5,3,5,NA,NA,4,17,13,4,2,6,14,8,4,2,8,NA,3,3,2,7,20,5,2
2005-12-30,2,9,NA,NA,NA,5,6,NA,2,4,4,23,2,3,3,9,5,NA,2,3,6,8,11,9,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,2,2,4,2,6,2,7,NA,6,3,8,9,3,2,2,NA,2,3,NA,2,2,3,9,4,3,4,12,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,2,3,NA,2,NA,NA,2,5,3,5,NA,NA,4,17,13,4,2,6,14,8,4,2,7,NA,3,3,2,7,19,5,2
2006-01-31,2,9,NA,NA,NA,5,6,NA,2,3,4,22,2,3,3,9,5,NA,2,3,6,8,11,9,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,2,2,5,2,6,2,8,NA,6,3,8,9,3,2,2,NA,2,3,NA,2,2,3,9,4,3,4,12,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,2,3,NA,2,NA,NA,2,5,3,5,NA,NA,4,17,12,4,2,6,14,8,4,2,7,NA,3,3,2,7,19,5,2
2006-02-28,2,9,NA,NA,NA,5,6,NA,2,3,4,22,2,3,3,9,5,NA,2,3,6,8,11,9,2,NA,3,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,NA,2,5,2,6,2,8,NA,6,3,8,9,3,2,2,NA,2,3,NA,2,2,3,9,4,3,4,12,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,2,3,NA,2,NA,NA,2,5,3,5,NA,NA,4,17,11,5,2,6,14,8,4,2,7,NA,3,3,2,7,19,5,2
2006-03-31,2,9,NA,NA,NA,5,6,NA,2,2,4,22,2,3,3,10,5,NA,2,3,6,8,10,9,2,NA,3,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,NA,2,5,2,6,2,8,NA,6,3,8,9,3,2,2,NA,2,3,NA,2,2,3,9,4,3,4,12,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,2,3,NA,2,NA,NA,2,5,3,5,NA,NA,4,17,11,5,2,6,14,8,4,2,7,NA,3,3,2,7,19,5,2
2006-04-28,2,9,NA,NA,NA,5,6,NA,2,2,4,22,2,3,3,9,5,NA,2,3,6,8,10,10,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,NA,2,5,2,6,2,8,NA,6,3,7,9,3,2,2,2,2,3,NA,2,2,3,9,4,3,4,11,5,2,3,2,NA,7,5,NA,NA,3,4,4,NA,2,3,2,2,2,NA,2,5,3,5,NA,NA,4,17,11,5,2,6,14,8,4,2,7,NA,3,3,2,7,18,5,2
2006-05-31,2,9,NA,NA,NA,5,7,NA,2,2,4,22,2,3,3,9,5,NA,2,3,6,8,10,10,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,NA,2,5,2,6,2,8,NA,6,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,11,5,2,3,2,NA,7,5,2,NA,3,4,4,NA,2,3,2,2,2,NA,2,5,3,5,NA,NA,4,17,11,5,2,6,14,8,4,2,7,NA,3,3,2,7,18,5,2
2006-06-30,2,9,NA,NA,NA,5,7,NA,2,2,4,23,2,3,3,9,5,NA,2,3,6,7,11,10,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,NA,2,4,2,6,2,8,NA,6,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,12,5,2,3,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,2,5,3,5,NA,NA,4,16,11,5,2,6,14,8,4,2,7,NA,3,3,2,7,18,5,2
2006-07-31,2,9,NA,NA,NA,5,7,NA,2,NA,4,23,2,3,3,9,5,NA,2,3,6,7,11,10,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,NA,2,4,2,6,2,8,NA,6,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,12,5,2,3,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,2,5,3,5,NA,NA,4,16,11,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2006-08-31,2,9,NA,NA,NA,5,7,NA,2,NA,4,23,2,3,3,9,5,NA,2,3,6,7,11,9,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,NA,2,4,2,6,2,8,NA,6,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,12,5,2,3,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,16,11,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2006-09-29,2,9,NA,NA,NA,5,7,NA,2,NA,4,23,2,3,3,9,5,NA,2,3,6,7,11,9,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,2,NA,2,4,2,6,2,8,NA,6,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,12,5,2,3,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,16,11,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2006-10-31,2,9,NA,NA,NA,5,7,NA,2,NA,4,23,2,3,3,9,5,NA,2,3,6,7,11,9,2,NA,2,6,4,9,6,9,NA,NA,2,5,NA,3,3,3,2,3,NA,2,4,2,6,2,9,NA,6,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,11,5,2,3,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,16,11,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2006-11-30,2,9,NA,NA,NA,5,7,NA,2,NA,4,21,2,3,3,9,5,NA,NA,3,6,7,11,9,2,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,3,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,11,5,2,3,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,16,11,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2006-12-29,2,9,NA,NA,NA,5,7,NA,2,NA,4,20,2,3,3,9,5,NA,NA,3,6,7,10,9,2,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,4,11,5,2,4,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,15,11,5,2,6,14,8,4,2,9,NA,3,3,2,7,18,5,2
2007-01-31,2,9,NA,NA,NA,5,7,NA,2,NA,4,20,2,3,3,9,5,NA,NA,3,6,7,10,9,2,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,3,5,11,5,2,4,2,NA,7,5,2,NA,3,3,4,NA,2,3,2,2,2,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2007-02-28,2,9,NA,NA,2,5,7,NA,2,NA,4,21,2,3,3,9,5,NA,NA,3,6,7,9,8,2,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,2,2,2,3,NA,2,2,3,8,4,4,5,11,5,2,4,2,NA,7,5,2,NA,3,3,4,NA,2,2,2,3,2,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,2,7,18,5,2
2007-03-30,2,9,NA,NA,2,6,7,NA,2,NA,4,21,2,3,3,9,4,NA,NA,3,6,7,9,8,2,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,3,2,2,3,NA,2,2,2,8,4,4,5,11,5,2,4,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,3,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,2,7,19,4,2
2007-04-30,2,9,NA,NA,2,6,7,NA,2,NA,4,21,2,3,3,9,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,3,2,3,2,2,3,NA,2,2,2,8,4,4,5,11,5,2,4,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,3,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,NA,7,19,4,2
2007-05-31,2,9,NA,NA,2,6,7,NA,2,NA,4,21,2,3,3,9,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,3,2,2,3,NA,2,2,2,8,4,4,5,11,5,2,4,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,3,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,NA,7,19,4,2
2007-06-29,2,10,NA,NA,2,6,7,NA,2,NA,4,21,2,3,3,8,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,6,10,NA,NA,NA,5,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,3,2,2,3,NA,2,2,2,8,4,4,5,11,5,2,3,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,3,NA,NA,5,3,5,NA,NA,4,16,10,5,2,6,14,8,4,2,8,NA,3,3,NA,7,19,4,2
2007-07-31,2,10,NA,NA,2,6,8,NA,2,NA,4,20,2,3,3,8,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,5,10,NA,NA,NA,4,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,3,2,2,3,NA,2,2,2,8,4,4,5,11,5,2,3,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,4,NA,NA,5,3,5,NA,NA,4,15,10,5,2,6,14,8,4,2,8,NA,3,3,NA,7,19,4,2
2007-08-31,2,10,NA,NA,2,6,8,NA,2,NA,4,20,2,3,3,8,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,5,10,NA,NA,NA,4,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,3,2,2,3,NA,2,2,2,7,4,4,5,11,5,2,3,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,4,NA,NA,5,3,5,NA,NA,4,15,10,6,2,6,14,8,4,2,8,NA,3,3,NA,7,19,4,2
2007-09-28,2,10,NA,NA,2,6,8,NA,2,NA,4,19,2,3,3,8,4,NA,NA,3,6,7,9,8,3,NA,2,6,4,9,5,10,NA,NA,NA,4,NA,3,3,4,2,3,NA,2,4,2,6,2,8,NA,8,3,7,9,4,2,3,2,2,3,NA,2,2,2,7,4,4,5,11,5,2,3,2,NA,7,5,2,NA,2,3,4,NA,2,2,2,3,4,NA,NA,5,3,5,NA,NA,4,16,9,6,2,6,14,8,4,2,8,NA,3,3,NA,7,19,3,2
